ID,Tree Time (sec)
480,73.99011874198914
481,3.0106940269470215
482,8.836010932922363
483,7.488049745559692
484,4.487677335739136
485,2.9721741676330566
486,0.25080084800720215
487,0.38816332817077637
488,5.569178581237793
489,15.660686254501343
490,4.652962684631348
491,11.017939805984497
492,24.30262589454651
493,7.370052337646484
494,0.7702882289886475
495,15.746175765991211
496,0.894505500793457
497,3.4233574867248535
498,1.623995304107666
499,6.208032846450806
500,24.29171872138977
501,8.024863958358765
502,9.93680214881897
503,0.3157205581665039
504,0.9541358947753906
505,11.630655527114868
506,0.6385571956634521
507,2.7278525829315186
508,12.34072232246399
509,10.928481817245483
510,1.6036577224731445
511,24.423373222351074
512,18.673453330993652
513,5.7059326171875
514,42.31941294670105
515,2.2369468212127686
516,0.6891124248504639
517,2.85211181640625
518,22.73582935333252
519,1.9035379886627197
520,14.996601819992065
521,1.155116319656372
522,10.623154401779175
523,12.62955927848816
524,0.9564356803894043
525,1.5589399337768555
526,0.6923213005065918
527,13.771312713623047
528,2.531482219696045
529,5.396177768707275
530,1.9673912525177002
531,0.2541217803955078
532,2.6278159618377686
533,0.49810051918029785
534,10.265387535095215
535,1.802269697189331
536,18.061033964157104
537,3.100097179412842
538,14.465604543685913
539,13.011985540390015
540,14.75340485572815
541,10.286246061325073
542,12.502788066864014
543,0.3458716869354248
544,10.983852863311768
545,43.38566470146179
546,34.21236228942871
547,10.089421510696411
548,1.070995807647705
549,4.9967427253723145
550,0.7205522060394287
551,19.344812393188477
552,24.229241132736206
553,38.61797523498535
554,2.687551975250244
555,26.277628183364868
556,56.32219648361206
557,75.59025597572327
558,0.555821418762207
559,1.2024586200714111
560,14.317271947860718
561,1.029691219329834
562,8.003749132156372
563,98.28129386901855
564,2.422262191772461
565,1.504587173461914
566,19.74198079109192
567,13.113060474395752
568,25.600921869277954
569,8.769145727157593
570,2.0309839248657227
571,2.0650522708892822
572,83.05964612960815
573,4.131235122680664
574,0.9381601810455322
575,12.14278531074524
576,11.647380590438843
577,42.30196237564087
578,1.4257254600524902
579,5.252996921539307
580,49.691059589385986
581,19.822579622268677
582,0.7929275035858154
583,20.83512020111084
584,1.3638725280761719
585,0.30313992500305176
586,4.222417831420898
587,24.78934407234192
588,7.621208190917969
589,5.369078874588013
590,4.7909088134765625
591,6.015864610671997
592,4.77512788772583
593,0.9090268611907959
594,2.0240280628204346
595,1.8862905502319336
596,8.813652753829956
597,0.26078152656555176
598,15.18262529373169
599,24.99420142173767
600,9.762604713439941
601,12.277775049209595
602,2.003464937210083
